Score,Flips left,Heads,Tails,Action,Reward
243,410, 2, 0, 0, -1
243,409, 2, 1, 0, -1
243,408, 3, 1, 0, -1
243,407, 3, 2, 0, -1
243,406, 3, 3, 0, -1
243,405, 4, 3, 0, -1
243,404, 5, 3, 0, -1
243,403, 5, 4, 0, -1
243,402, 6, 4, 0, -1
243,401, 7, 4, 0, -1
243,400, 8, 4, 0, -1
243,399, 9, 4, 0, -1
243,398,10, 4, 0, -1
244,413, 0, 0, 3, 15
244,412, 1, 0, 0, -1
244,411, 2, 0, 0, -1
244,410, 3, 0, 0, -1
245,425, 0, 0, 3, 15
245,424, 1, 0, 0, -1
245,423, 2, 0, 0, -1
245,422, 2, 1, 0, -1
245,421, 3, 1, 0, -1
245,420, 4, 1, 0, -1
245,419, 5, 1, 0, -1
246,434, 0, 0, 3, 15
246,433, 1, 0, 0, -1
246,432, 1, 1, 0, -1
246,431, 1, 2, 0, -1
246,430, 1, 3, 0, -1
247,445, 0, 0, 2, 15
247,444, 1, 0, 0, -1
247,443, 2, 0, 0, -1
247,442, 2, 1, 0, -1
247,441, 2, 2, 0, -1
247,440, 2, 3, 0, -1
247,439, 3, 3, 0, -1
247,438, 4, 3, 0, -1
247,437, 5, 3, 0, -1
247,436, 5, 4, 0, -1
247,435, 6, 4, 0, -1
247,434, 7, 4, 0, -1
247,433, 8, 4, 0, -1
247,432, 8, 5, 0, -1
247,431, 8, 6, 0, -1
247,430, 9, 6, 0, -1
247,429, 9, 7, 0, -1
247,428, 9, 8, 0, -1
248,443, 0, 0, 2, 15
248,442, 1, 0, 0, -1
248,441, 2, 0, 0, -1
248,440, 3, 0, 0, -1
249,455, 0, 0, 3, 15
249,454, 1, 0, 0, -1
249,453, 2, 0, 0, -1
249,452, 2, 1, 0, -1
249,451, 3, 1, 0, -1
249,450, 4, 1, 0, -1
249,449, 4, 2, 0, -1
249,448, 4, 3, 0, -1
249,447, 5, 3, 0, -1
249,446, 5, 4, 0, -1
249,445, 6, 4, 0, -1
249,444, 7, 4, 0, -1
249,443, 8, 4, 0, -1
249,442, 8, 5, 0, -1
249,441, 8, 6, 0, -1
249,440, 9, 6, 0, -1
249,439, 9, 7, 0, -1
249,438,10, 7, 0, -1
249,437,11, 7, 0, -1
249,436,12, 7, 0, -1
249,435,12, 8, 0, -1
249,434,13, 8, 0, -1
249,433,14, 8, 0, -1
249,432,15, 8, 0, -1
249,431,15, 9, 0, -1
249,430,16, 9, 0, -1
249,429,16,10, 0, -1
249,428,16,11, 0, -1
249,427,17,11, 0, -1
249,426,18,11, 0, -1
249,425,19,11, 0, -1
249,424,20,11, 0, -1
249,423,21,11, 0, -1
250,438, 0, 0, 3, 15
250,437, 1, 0, 0, -1
250,436, 1, 1, 0, -1
250,435, 2, 1, 0, -1
250,434, 2, 2, 0, -1
250,433, 2, 3, 0, -1
250,432, 3, 3, 0, -1
250,431, 4, 3, 0, -1
250,430, 4, 4, 0, -1
250,429, 4, 5, 0, -1
251,444, 0, 0, 2, 15
251,443, 0, 1, 0, -1
251,442, 0, 2, 0, -1
251,412, 0, 0, 2,-30
251,411, 1, 0, 0, -1
251,410, 2, 0, 0, -1
251,409, 3, 0, 0, -1
252,424, 0, 0, 3, 15
252,423, 0, 1, 0, -1
252,422, 0, 2, 0, -1
253,437, 0, 0, 2, 15
253,436, 1, 0, 0, -1
253,435, 1, 1, 0, -1
253,434, 1, 2, 0, -1
253,433, 2, 2, 0, -1
253,432, 3, 2, 0, -1
253,431, 3, 3, 0, -1
253,430, 4, 3, 0, -1
253,429, 4, 4, 0, -1
253,428, 4, 5, 0, -1
254,443, 0, 0, 2, 15
254,442, 1, 0, 0, -1
254,441, 2, 0, 0, -1
254,440, 2, 0, 0, -1
254,439, 3, 0, 0, -1
254,409, 0, 0, 3,-30
254,408, 0, 1, 0, -1
254,407, 1, 1, 0, -1
254,406, 2, 1, 0, -1
254,405, 2, 2, 0, -1
254,404, 2, 3, 0, -1
254,403, 3, 3, 0, -1
254,402, 4, 3, 0, -1
254,401, 4, 4, 0, -1
254,400, 5, 4, 0, -1
254,399, 5, 5, 0, -1
255,414, 0, 0, 2, 15
255,413, 1, 0, 0, -1
255,412, 2, 0, 0, -1
255,411, 3, 0, 0, -1
255,381, 0, 0, 3,-30
255,380, 0, 1, 0, -1
255,379, 1, 1, 0, -1
255,378, 2, 1, 0, -1
255,377, 3, 1, 0, -1
255,376, 4, 1, 0, -1
255,375, 5, 1, 0, -1
256,390, 0, 0, 3, 15
256,389, 1, 0, 0, -1
256,388, 1, 1, 0, -1
256,387, 1, 2, 0, -1
256,386, 1, 3, 0, -1
257,401, 0, 0, 2, 15
257,400, 0, 1, 0, -1
257,399, 0, 2, 0, -1
257,369, 0, 0, 2,-30
257,368, 0, 1, 0, -1
257,367, 1, 1, 0, -1
257,366, 1, 2, 0, -1
257,365, 2, 2, 0, -1
257,364, 3, 2, 0, -1
257,363, 3, 3, 0, -1
257,362, 4, 3, 0, -1
257,361, 4, 4, 0, -1
257,360, 5, 4, 0, -1
257,359, 6, 4, 0, -1
257,358, 6, 5, 0, -1
257,357, 7, 5, 0, -1
257,356, 7, 6, 0, -1
257,355, 8, 6, 0, -1
257,354, 9, 6, 0, -1
257,353,10, 6, 0, -1
257,352,11, 6, 0, -1
257,351,12, 6, 0, -1
257,350,13, 6, 0, -1
258,365, 0, 0, 3, 15
258,364, 0, 1, 0, -1
258,363, 0, 2, 0, -1
259,378, 0, 0, 2, 15
259,377, 0, 1, 0, -1
259,376, 1, 1, 0, -1
259,375, 1, 2, 0, -1
259,374, 2, 2, 0, -1
259,373, 3, 2, 0, -1
259,372, 4, 2, 0, -1
259,371, 5, 2, 0, -1
259,370, 6, 2, 0, -1
259,369, 7, 2, 0, -1
260,384, 0, 0, 3, 15
260,383, 1, 0, 0, -1
260,382, 1, 1, 0, -1
260,381, 1, 2, 0, -1
260,380, 2, 2, 0, -1
260,379, 3, 2, 0, -1
260,378, 3, 3, 0, -1
260,377, 4, 3, 0, -1
260,376, 5, 3, 0, -1
260,375, 5, 4, 0, -1
260,374, 6, 4, 0, -1
260,373, 6, 5, 0, -1
260,372, 7, 5, 0, -1
260,371, 8, 5, 0, -1
260,370, 9, 5, 0, -1
260,369, 9, 6, 0, -1
260,368, 9, 7, 0, -1
260,367,10, 7, 0, -1
260,366,10, 8, 0, -1
261,381, 0, 0, 2, 15
261,380, 1, 0, 0, -1
261,379, 1, 1, 0, -1
261,378, 2, 1, 0, -1
261,377, 3, 1, 0, -1
261,376, 3, 2, 0, -1
261,375, 4, 2, 0, -1
261,374, 4, 3, 0, -1
261,373, 4, 4, 0, -1
261,372, 4, 5, 0, -1
262,387, 0, 0, 2, 15
262,386, 0, 1, 0, -1
262,385, 0, 2, 0, -1
262,355, 0, 0, 2,-30
262,354, 1, 0, 0, -1
262,353, 2, 0, 0, -1
262,352, 3, 0, 0, -1
263,367, 0, 0, 3, 15
263,366, 0, 1, 0, -1
263,365, 1, 1, 0, -1
263,364, 1, 2, 0, -1
263,363, 1, 3, 0, -1
264,378, 0, 0, 2, 15
264,377, 0, 1, 0, -1
264,376, 1, 1, 0, -1
264,375, 2, 1, 0, -1
264,374, 2, 2, 0, -1
264,373, 3, 2, 0, -1
264,372, 4, 2, 0, -1
264,371, 4, 3, 0, -1
264,370, 4, 4, 0, -1
264,369, 4, 5, 0, -1
265,384, 0, 0, 2, 15
265,383, 1, 0, 0, -1
265,382, 1, 1, 0, -1
265,381, 1, 2, 0, -1
265,380, 2, 2, 0, -1
265,379, 2, 3, 0, -1
265,378, 2, 4, 0, -1
266,393, 0, 0, 2, 15
266,392, 1, 0, 0, -1
266,391, 2, 0, 0, -1
266,390, 2, 1, 0, -1
266,389, 3, 1, 0, -1
266,388, 4, 1, 0, -1
266,387, 4, 2, 0, -1
266,386, 5, 2, 0, -1
266,385, 6, 2, 0, -1
266,384, 7, 2, 0, -1
267,399, 0, 0, 3, 15
267,398, 1, 0, 0, -1
267,397, 1, 1, 0, -1
267,396, 2, 1, 0, -1
267,395, 3, 1, 0, -1
267,394, 3, 2, 0, -1
267,393, 3, 3, 0, -1
267,392, 3, 4, 0, -1
268,407, 0, 0, 2, 15
268,406, 1, 0, 0, -1
268,405, 2, 0, 0, -1
268,404, 2, 1, 0, -1
268,403, 3, 1, 0, -1
268,402, 4, 1, 0, -1
268,401, 5, 1, 0, -1
269,416, 0, 0, 3, 15
269,415, 0, 1, 0, -1
269,414, 0, 2, 0, -1
270,429, 0, 0, 2, 15
270,428, 0, 1, 0, -1
270,427, 0, 2, 0, -1
271,442, 0, 0, 2, 15
271,441, 0, 1, 0, -1
271,440, 1, 1, 0, -1
271,439, 2, 1, 0, -1
271,438, 2, 2, 0, -1
271,437, 3, 2, 0, -1
271,436, 4, 2, 0, -1
271,435, 5, 2, 0, -1
271,434, 5, 3, 0, -1
271,433, 6, 3, 0, -1
271,432, 7, 3, 0, -1
271,431, 8, 3, 0, -1
272,446, 0, 0, 3, 15
272,445, 1, 0, 0, -1
272,444, 2, 0, 0, -1
272,443, 2, 1, 0, -1
272,442, 3, 1, 0, -1
272,441, 3, 2, 0, -1
272,440, 4, 2, 0, -1
272,439, 4, 3, 0, -1
272,438, 4, 4, 0, -1
272,437, 4, 5, 0, -1
272,407, 0, 0, 2,-30
272,406, 0, 1, 0, -1
272,405, 1, 1, 0, -1
272,404, 1, 2, 0, -1
272,403, 2, 2, 0, -1
272,402, 2, 3, 0, -1
272,401, 2, 4, 0, -1
273,416, 0, 0, 2, 15
273,415, 0, 1, 0, -1
273,414, 0, 2, 0, -1
273,384, 0, 0, 2,-30
273,383, 0, 1, 0, -1
273,382, 0, 2, 0, -1
274,397, 0, 0, 2, 15
274,396, 0, 1, 0, -1
274,395, 1, 1, 0, -1
274,394, 2, 1, 0, -1
274,393, 2, 2, 0, -1
274,392, 2, 3, 0, -1
274,391, 3, 3, 0, -1
274,390, 4, 3, 0, -1
274,389, 4, 4, 0, -1
274,388, 4, 5, 0, -1
275,403, 0, 0, 2, 15
275,402, 1, 0, 0, -1
275,401, 1, 1, 0, -1
275,400, 1, 2, 0, -1
275,399, 2, 2, 0, -1
275,398, 3, 2, 0, -1
275,397, 4, 2, 0, -1
275,396, 5, 2, 0, -1
275,395, 5, 3, 0, -1
275,394, 5, 4, 0, -1
275,393, 6, 4, 0, -1
275,392, 7, 4, 0, -1
275,391, 7, 5, 0, -1
275,390, 8, 5, 0, -1
275,389, 9, 5, 0, -1
275,388, 9, 6, 0, -1
275,387,10, 6, 0, -1
275,386,11, 6, 0, -1
275,385,11, 7, 0, -1
275,384,12, 7, 0, -1
275,383,12, 8, 0, -1
275,382,12, 9, 0, -1
275,381,12,10, 0, -1
276,396, 0, 0, 2, 15
276,395, 0, 1, 0, -1
276,394, 1, 1, 0, -1
276,393, 2, 1, 0, -1
276,392, 2, 2, 0, -1
276,391, 2, 3, 0, -1
276,390, 3, 3, 0, -1
276,389, 3, 4, 0, -1
277,404, 0, 0, 2, 15
277,403, 1, 0, 0, -1
277,402, 1, 1, 0, -1
277,401, 2, 1, 0, -1
277,400, 3, 1, 0, -1
277,399, 3, 2, 0, -1
277,398, 4, 2, 0, -1
277,397, 4, 3, 0, -1
277,396, 4, 4, 0, -1
277,395, 4, 5, 0, -1
278,410, 0, 0, 2, 15
278,409, 0, 1, 0, -1
278,408, 0, 2, 0, -1
279,423, 0, 0, 2, 15
279,422, 1, 0, 0, -1
279,421, 2, 0, 0, -1
279,420, 2, 1, 0, -1
279,419, 3, 1, 0, -1
279,418, 3, 2, 0, -1
279,417, 4, 2, 0, -1
279,416, 5, 2, 0, -1
279,415, 6, 2, 0, -1
279,414, 7, 2, 0, -1
280,429, 0, 0, 3, 15
280,428, 1, 0, 0, -1
280,427, 1, 1, 0, -1
280,426, 1, 2, 0, -1
280,425, 1, 3, 0, -1
281,440, 0, 0, 2, 15
281,439, 0, 1, 0, -1
281,438, 1, 1, 0, -1
281,437, 2, 1, 0, -1
281,436, 3, 1, 0, -1
281,435, 4, 1, 0, -1
281,434, 4, 2, 0, -1
281,433, 4, 3, 0, -1
281,432, 5, 3, 0, -1
281,431, 6, 3, 0, -1
281,430, 7, 3, 0, -1
281,429, 8, 3, 0, -1
282,444, 0, 0, 3, 15
282,443, 0, 1, 0, -1
282,442, 1, 1, 0, -1
282,441, 2, 1, 0, -1
282,440, 3, 1, 0, -1
282,439, 4, 1, 0, -1
282,438, 4, 2, 0, -1
282,437, 5, 2, 0, -1
282,436, 6, 2, 0, -1
282,435, 6, 3, 0, -1
282,434, 7, 3, 0, -1
282,433, 8, 3, 0, -1
283,448, 0, 0, 3, 15
283,447, 1, 0, 0, -1
283,446, 2, 0, 0, -1
283,445, 3, 0, 0, -1
283,415, 0, 0, 3,-30
283,414, 1, 0, 0, -1
283,413, 2, 0, 0, -1
283,412, 3, 0, 0, -1
283,382, 0, 0, 3,-30
283,381, 1, 0, 0, -1
283,380, 2, 0, 0, -1
283,379, 3, 0, 0, -1
283,349, 0, 0, 3,-30
283,348, 1, 0, 0, -1
283,347, 2, 0, 0, -1
283,346, 3, 0, 0, -1
284,361, 0, 0, 3, 15
284,360, 1, 0, 0, -1
284,359, 2, 0, 0, -1
284,358, 2, 1, 0, -1
284,357, 3, 1, 0, -1
284,356, 4, 1, 0, -1
284,355, 4, 2, 0, -1
284,354, 5, 2, 0, -1
284,353, 6, 2, 0, -1
284,352, 7, 2, 0, -1
285,367, 0, 0, 3, 15
285,366, 0, 1, 0, -1
285,365, 1, 1, 0, -1
285,364, 2, 1, 0, -1
285,363, 2, 2, 0, -1
285,362, 3, 2, 0, -1
285,361, 3, 3, 0, -1
285,360, 3, 4, 0, -1
286,375, 0, 0, 2, 15
286,374, 1, 0, 0, -1
286,373, 1, 1, 0, -1
286,372, 1, 2, 0, -1
286,371, 2, 2, 0, -1
286,370, 3, 2, 0, -1
286,369, 4, 2, 0, -1
286,368, 4, 3, 0, -1
286,367, 4, 4, 0, -1
286,366, 5, 4, 0, -1
286,365, 6, 4, 0, -1
286,364, 6, 5, 0, -1
286,363, 7, 5, 0, -1
286,362, 8, 5, 0, -1
286,361, 9, 5, 0, -1
286,360,10, 5, 0, -1
286,359,11, 5, 0, -1
286,358,11, 6, 0, -1
286,357,12, 6, 0, -1
286,356,13, 6, 0, -1
286,326, 0, 0, 3,-30
286,325, 1, 0, 0, -1
286,324, 2, 0, 0, -1
286,323, 3, 0, 0, -1
286,293, 0, 0, 3,-30
286,292, 1, 0, 0, -1
286,291, 2, 0, 0, -1
286,290, 3, 0, 0, -1
286,260, 0, 0, 3,-30
286,259, 1, 0, 0, -1
286,258, 2, 0, 0, -1
286,257, 3, 0, 0, -1
287,272, 0, 0, 3, 15
287,271, 1, 0, 0, -1
287,270, 2, 0, 0, -1
287,269, 3, 0, 0, -1
288,284, 0, 0, 3, 15
288,283, 0, 1, 0, -1
288,282, 0, 2, 0, -1
289,297, 0, 0, 2, 15
289,296, 1, 0, 0, -1
289,295, 2, 0, 0, -1
289,294, 3, 0, 0, -1
290,309, 0, 0, 3, 15
290,308, 0, 1, 0, -1
290,307, 1, 1, 0, -1
290,306, 2, 1, 0, -1
290,305, 2, 2, 0, -1
290,304, 3, 2, 0, -1
290,303, 3, 3, 0, -1
290,302, 4, 3, 0, -1
290,301, 4, 4, 0, -1
290,300, 5, 4, 0, -1
290,299, 6, 4, 0, -1
290,298, 7, 4, 0, -1
290,297, 7, 5, 0, -1
290,296, 7, 6, 0, -1
290,295, 7, 7, 0, -1
291,310, 0, 0, 2, 15
291,309, 0, 1, 0, -1
291,308, 1, 1, 0, -1
291,307, 1, 2, 0, -1
291,306, 1, 3, 0, -1
292,321, 0, 0, 2, 15
292,320, 1, 0, 0, -1
292,319, 2, 0, 0, -1
292,318, 3, 0, 0, -1
293,333, 0, 0, 3, 15
293,332, 0, 1, 0, -1
293,331, 0, 2, 0, -1
294,346, 0, 0, 2, 15
294,345, 1, 0, 0, -1
294,344, 2, 0, 0, -1
294,343, 3, 0, 0, -1
295,358, 0, 0, 3, 15
295,357, 1, 0, 0, -1
295,356, 2, 0, 0, -1
295,355, 3, 0, 0, -1
295,325, 0, 0, 3,-30
295,324, 1, 0, 0, -1
295,323, 2, 0, 0, -1
295,322, 3, 0, 0, -1
296,337, 0, 0, 3, 15
296,336, 1, 0, 0, -1
296,335, 1, 1, 0, -1
296,334, 1, 2, 0, -1
296,333, 1, 3, 0, -1
297,348, 0, 0, 2, 15
297,347, 1, 0, 0, -1
297,346, 2, 0, 0, -1
297,345, 3, 0, 0, -1
298,360, 0, 0, 3, 15
298,359, 1, 0, 0, -1
298,358, 2, 0, 0, -1
298,357, 3, 0, 0, -1
299,372, 0, 0, 3, 15
299,371, 0, 1, 0, -1
299,370, 0, 2, 0, -1
300,385, 0, 0, 2, 15
300,384, 0, 1, 0, -1
300,383, 0, 2, 0, -1
301,398, 0, 0, 2, 15
301,397, 1, 0, 0, -1
301,396, 1, 1, 0, -1
301,395, 1, 2, 0, -1
301,394, 2, 2, 0, -1
301,393, 2, 3, 0, -1
301,392, 2, 4, 0, -1
302,407, 0, 0, 2, 15
302,406, 1, 0, 0, -1
302,405, 2, 0, 0, -1
302,404, 3, 0, 0, -1
303,419, 0, 0, 3, 15
303,418, 1, 0, 0, -1
303,417, 2, 0, 0, -1
303,416, 3, 0, 0, -1
304,431, 0, 0, 3, 15
304,430, 1, 0, 0, -1
304,429, 2, 0, 0, -1
304,428, 2, 1, 0, -1
304,427, 3, 1, 0, -1
304,426, 4, 1, 0, -1
304,425, 4, 2, 0, -1
304,424, 5, 2, 0, -1
304,423, 6, 2, 0, -1
304,422, 7, 2, 0, -1
304,392, 0, 0, 3,-30
304,391, 1, 0, 0, -1
304,390, 2, 0, 0, -1
304,389, 2, 1, 0, -1
304,388, 3, 1, 0, -1
304,387, 4, 1, 0, -1
304,386, 4, 2, 0, -1
304,385, 4, 3, 0, -1
304,384, 5, 3, 0, -1
304,383, 5, 4, 0, -1
304,382, 6, 4, 0, -1
304,381, 7, 4, 0, -1
304,380, 8, 4, 0, -1
304,379, 9, 4, 0, -1
304,378,10, 4, 0, -1
305,393, 0, 0, 3, 15
305,392, 0, 1, 0, -1
305,391, 0, 2, 0, -1
305,361, 0, 0, 2,-30
305,360, 0, 1, 0, -1
305,359, 1, 1, 0, -1
305,358, 1, 2, 0, -1
305,357, 2, 2, 0, -1
305,356, 3, 2, 0, -1
305,355, 4, 2, 0, -1
305,354, 5, 2, 0, -1
305,353, 6, 2, 0, -1
305,352, 6, 3, 0, -1
305,351, 7, 3, 0, -1
305,350, 7, 4, 0, -1
305,349, 8, 4, 0, -1
305,348, 8, 5, 0, -1
305,347, 9, 5, 0, -1
305,346,10, 5, 0, -1
305,345,11, 5, 0, -1
305,344,12, 5, 0, -1
306,359, 0, 0, 3, 15
306,358, 1, 0, 0, -1
306,357, 1, 1, 0, -1
306,356, 2, 1, 0, -1
306,355, 2, 2, 0, -1
306,354, 3, 2, 0, -1
306,353, 3, 3, 0, -1
306,352, 4, 3, 0, -1
306,351, 5, 3, 0, -1
306,350, 6, 3, 0, -1
306,349, 6, 4, 0, -1
306,348, 6, 5, 0, -1
306,347, 7, 5, 0, -1
306,346, 7, 6, 0, -1
306,345, 8, 6, 0, -1
306,344, 8, 7, 0, -1
307,359, 0, 0, 2, 15
307,358, 1, 0, 0, -1
307,357, 1, 1, 0, -1
307,356, 2, 1, 0, -1
307,355, 3, 1, 0, -1
307,354, 3, 2, 0, -1
307,353, 3, 3, 0, -1
307,352, 4, 3, 0, -1
307,351, 4, 4, 0, -1
307,350, 4, 5, 0, -1
308,365, 0, 0, 2, 15
308,364, 0, 1, 0, -1
308,363, 0, 2, 0, -1
309,378, 0, 0, 2, 15
309,377, 0, 1, 0, -1
309,376, 1, 1, 0, -1
309,375, 2, 1, 0, -1
309,374, 2, 2, 0, -1
309,373, 3, 2, 0, -1
309,372, 4, 2, 0, -1
309,371, 5, 2, 0, -1
309,370, 6, 2, 0, -1
309,369, 7, 2, 0, -1
310,384, 0, 0, 3, 15
310,383, 1, 0, 0, -1
310,382, 2, 0, 0, -1
310,381, 3, 0, 0, -1
311,396, 0, 0, 3, 15
311,395, 0, 1, 0, -1
311,394, 1, 1, 0, -1
311,393, 1, 2, 0, -1
311,392, 2, 2, 0, -1
311,391, 2, 3, 0, -1
311,390, 3, 3, 0, -1
311,389, 4, 3, 0, -1
311,388, 4, 4, 0, -1
311,387, 4, 5, 0, -1
312,402, 0, 0, 2, 15
312,401, 1, 0, 0, -1
312,400, 2, 0, 0, -1
312,399, 3, 0, 0, -1
313,414, 0, 0, 3, 15
313,413, 1, 0, 0, -1
313,412, 2, 0, 0, -1
313,411, 3, 0, 0, -1
314,426, 0, 0, 3, 15
314,425, 1, 0, 0, -1
314,424, 1, 1, 0, -1
314,423, 2, 1, 0, -1
314,422, 2, 2, 0, -1
314,421, 2, 3, 0, -1
314,420, 3, 3, 0, -1
314,419, 3, 4, 0, -1
315,434, 0, 0, 2, 15
315,433, 0, 1, 0, -1
315,432, 1, 1, 0, -1
315,431, 2, 1, 0, -1
315,430, 2, 2, 0, -1
315,429, 2, 3, 0, -1
315,428, 2, 4, 0, -1
316,443, 0, 0, 2, 15
316,442, 1, 0, 0, -1
316,441, 1, 1, 0, -1
316,440, 2, 1, 0, -1
316,439, 3, 1, 0, -1
316,438, 4, 1, 0, -1
316,437, 5, 1, 0, -1
316,407, 0, 0, 3,-30
316,406, 1, 0, 0, -1
316,405, 2, 0, 0, -1
316,404, 3, 0, 0, -1
316,374, 0, 0, 3,-30
316,373, 1, 0, 0, -1
316,372, 2, 0, 0, -1
316,371, 3, 0, 0, -1
317,386, 0, 0, 3, 15
317,385, 1, 0, 0, -1
317,384, 1, 1, 0, -1
317,383, 2, 1, 0, -1
317,382, 3, 1, 0, -1
317,381, 3, 2, 0, -1
317,380, 3, 3, 0, -1
317,379, 4, 3, 0, -1
317,378, 4, 4, 0, -1
317,377, 4, 5, 0, -1
318,392, 0, 0, 2, 15
318,391, 0, 1, 0, -1
318,390, 1, 1, 0, -1
318,389, 2, 1, 0, -1
318,388, 3, 1, 0, -1
318,387, 3, 2, 0, -1
318,386, 3, 3, 0, -1
318,385, 4, 3, 0, -1
318,384, 5, 3, 0, -1
318,383, 6, 3, 0, -1
318,382, 7, 3, 0, -1
318,381, 7, 4, 0, -1
318,380, 8, 4, 0, -1
318,379, 9, 4, 0, -1
318,378,10, 4, 0, -1
319,393, 0, 0, 3, 15
319,392, 0, 1, 0, -1
319,391, 1, 1, 0, -1
319,390, 2, 1, 0, -1
319,389, 3, 1, 0, -1
319,388, 3, 2, 0, -1
319,387, 3, 3, 0, -1
319,386, 4, 3, 0, -1
319,385, 5, 3, 0, -1
319,384, 5, 4, 0, -1
319,383, 6, 4, 0, -1
319,382, 7, 4, 0, -1
319,381, 8, 4, 0, -1
319,380, 9, 4, 0, -1
319,379,10, 4, 0, -1
319,349, 0, 0, 3,-30
319,348, 0, 1, 0, -1
319,347, 0, 2, 0, -1
320,362, 0, 0, 2, 15
320,361, 1, 0, 0, -1
320,360, 1, 1, 0, -1
320,359, 2, 1, 0, -1
320,358, 3, 1, 0, -1
320,357, 3, 2, 0, -1
320,356, 4, 2, 0, -1
320,355, 5, 2, 0, -1
320,354, 5, 3, 0, -1
320,353, 6, 3, 0, -1
320,352, 6, 4, 0, -1
320,351, 6, 5, 0, -1
320,350, 6, 6, 0, -1
321,365, 0, 0, 2, 15
321,364, 1, 0, 0, -1
321,363, 2, 0, 0, -1
321,362, 3, 0, 0, -1
321,332, 0, 0, 3,-30
321,331, 1, 0, 0, -1
321,330, 1, 1, 0, -1
321,329, 2, 1, 0, -1
321,328, 2, 2, 0, -1
321,327, 3, 2, 0, -1
321,326, 4, 2, 0, -1
321,325, 5, 2, 0, -1
321,324, 5, 3, 0, -1
321,323, 6, 3, 0, -1
321,322, 7, 3, 0, -1
321,321, 8, 3, 0, -1
322,336, 0, 0, 3, 15
322,335, 1, 0, 0, -1
322,334, 1, 1, 0, -1
322,333, 1, 2, 0, -1
322,332, 2, 2, 0, -1
322,331, 2, 3, 0, -1
322,330, 2, 4, 0, -1
323,345, 0, 0, 2, 15
323,344, 0, 1, 0, -1
323,343, 0, 2, 0, -1
324,358, 0, 0, 2, 15
324,357, 1, 0, 0, -1
324,356, 2, 0, 0, -1
324,355, 3, 0, 0, -1
324,325, 0, 0, 3,-30
324,324, 1, 0, 0, -1
324,323, 1, 1, 0, -1
324,322, 1, 2, 0, -1
324,321, 2, 2, 0, -1
324,320, 3, 2, 0, -1
324,319, 4, 2, 0, -1
324,318, 5, 2, 0, -1
324,317, 5, 3, 0, -1
324,316, 6, 3, 0, -1
324,315, 7, 3, 0, -1
324,314, 8, 3, 0, -1
325,329, 0, 0, 3, 15
325,328, 1, 0, 0, -1
325,327, 2, 0, 0, -1
325,326, 3, 0, 0, -1
325,296, 0, 0, 3,-30
325,295, 1, 0, 0, -1
325,294, 1, 1, 0, -1
325,293, 2, 1, 0, -1
325,292, 2, 2, 0, -1
325,291, 3, 2, 0, -1
325,290, 4, 2, 0, -1
325,289, 4, 3, 0, -1
325,288, 5, 3, 0, -1
325,287, 6, 3, 0, -1
325,286, 7, 3, 0, -1
325,285, 8, 3, 0, -1
326,300, 0, 0, 3, 15
326,299, 0, 1, 0, -1
326,298, 0, 2, 0, -1
327,313, 0, 0, 2, 15
327,312, 0, 1, 0, -1
327,311, 0, 2, 0, -1
328,326, 0, 0, 2, 15
328,325, 1, 0, 0, -1
328,324, 1, 1, 0, -1
328,323, 2, 1, 0, -1
328,322, 3, 1, 0, -1
328,321, 4, 1, 0, -1
328,320, 4, 2, 0, -1
328,319, 4, 3, 0, -1
328,318, 4, 4, 0, -1
328,317, 4, 5, 0, -1
329,332, 0, 0, 2, 15
329,331, 1, 0, 0, -1
329,330, 1, 1, 0, -1
329,329, 1, 2, 0, -1
329,328, 1, 3, 0, -1
330,343, 0, 0, 2, 15
330,342, 1, 0, 0, -1
330,341, 2, 0, 0, -1
330,340, 3, 0, 0, -1
331,355, 0, 0, 3, 15
331,354, 1, 0, 0, -1
331,353, 2, 0, 0, -1
331,352, 3, 0, 0, -1
332,367, 0, 0, 3, 15
332,366, 1, 0, 0, -1
332,365, 2, 0, 0, -1
332,364, 2, 1, 0, -1
332,363, 3, 1, 0, -1
332,362, 4, 1, 0, -1
332,361, 5, 1, 0, -1
332,331, 0, 0, 3,-30
332,330, 0, 1, 0, -1
332,329, 1, 1, 0, -1
332,328, 1, 2, 0, -1
332,327, 2, 2, 0, -1
332,326, 2, 3, 0, -1
332,325, 3, 3, 0, -1
332,324, 4, 3, 0, -1
332,323, 5, 3, 0, -1
332,322, 6, 3, 0, -1
332,321, 7, 3, 0, -1
332,320, 7, 4, 0, -1
332,319, 8, 4, 0, -1
332,318, 9, 4, 0, -1
332,317, 9, 5, 0, -1
332,316,10, 5, 0, -1
332,315,11, 5, 0, -1
332,314,12, 5, 0, -1
333,329, 0, 0, 3, 15
333,328, 1, 0, 0, -1
333,327, 2, 0, 0, -1
333,326, 3, 0, 0, -1
334,341, 0, 0, 3, 15
334,340, 1, 0, 0, -1
334,339, 1, 1, 0, -1
334,338, 1, 2, 0, -1
334,337, 1, 3, 0, -1
335,352, 0, 0, 2, 15
335,351, 0, 1, 0, -1
335,350, 1, 1, 0, -1
335,349, 2, 1, 0, -1
335,348, 3, 1, 0, -1
335,347, 3, 2, 0, -1
335,346, 4, 2, 0, -1
335,345, 5, 2, 0, -1
335,344, 6, 2, 0, -1
335,343, 6, 3, 0, -1
335,342, 6, 4, 0, -1
335,341, 6, 5, 0, -1
335,340, 6, 6, 0, -1
