Score,Flips left,Heads,Tails,Action,Reward
 50,266, 5, 5, 0, -1
 50,265, 5, 6, 0, -1
 51,280, 0, 0, 2, 15
 51,275, 2, 3, 1, -5
 51,274, 3, 3, 0, -1
 51,273, 4, 3, 0, -1
 51,272, 5, 3, 0, -1
 51,271, 5, 4, 0, -1
 51,270, 6, 4, 0, -1
 51,269, 6, 5, 0, -1
 51,268, 6, 6, 0, -1
 52,283, 0, 0, 2, 15
 52,278, 4, 1, 1, -5
 52,277, 5, 1, 0, -1
 53,292, 0, 0, 3, 15
 53,287, 3, 2, 1, -5
 53,286, 4, 2, 0, -1
 53,285, 4, 3, 0, -1
 53,284, 5, 3, 0, -1
 53,283, 5, 4, 0, -1
 53,282, 5, 5, 0, -1
 53,281, 5, 6, 0, -1
 54,296, 0, 0, 2, 15
 54,291, 5, 0, 1, -5
 55,306, 0, 0, 3, 15
 55,301, 2, 3, 1, -5
 55,300, 3, 3, 0, -1
 55,299, 4, 3, 0, -1
 55,298, 4, 4, 0, -1
 55,297, 4, 5, 0, -1
 55,267, 0, 0, 2,-30
 55,262, 1, 4, 1, -5
 56,277, 0, 0, 2, 15
 56,272, 2, 3, 1, -5
 56,271, 2, 4, 0, -1
 57,286, 0, 0, 2, 15
 57,281, 1, 4, 1, -5
 58,296, 0, 0, 2, 15
 58,291, 2, 3, 1, -5
 58,290, 2, 4, 0, -1
 59,305, 0, 0, 2, 15
 59,300, 3, 2, 1, -5
 59,299, 4, 2, 0, -1
 59,298, 5, 2, 0, -1
 59,297, 5, 3, 0, -1
 59,296, 6, 3, 0, -1
 59,295, 7, 3, 0, -1
 59,294, 8, 3, 0, -1
 59,293, 9, 3, 0, -1
 60,308, 0, 0, 3, 15
 60,303, 4, 1, 1, -5
 60,302, 4, 2, 0, -1
 60,301, 5, 2, 0, -1
 60,300, 6, 2, 0, -1
 60,299, 7, 2, 0, -1
 61,314, 0, 0, 3, 15
 61,309, 5, 0, 1, -5
 62,324, 0, 0, 3, 15
 62,319, 4, 1, 1, -5
 62,318, 5, 1, 0, -1
 63,333, 0, 0, 3, 15
 63,328, 4, 1, 1, -5
 63,327, 4, 2, 0, -1
 63,326, 5, 2, 0, -1
 63,325, 5, 3, 0, -1
 63,324, 6, 3, 0, -1
 63,323, 7, 3, 0, -1
 63,322, 8, 3, 0, -1
 63,321, 9, 3, 0, -1
 64,336, 0, 0, 3, 15
 64,331, 3, 2, 1, -5
 64,330, 4, 2, 0, -1
 64,329, 4, 3, 0, -1
 64,328, 4, 4, 0, -1
 64,327, 4, 5, 0, -1
 65,342, 0, 0, 2, 15
 65,337, 1, 4, 1, -5
 66,352, 0, 0, 2, 15
 66,347, 1, 4, 1, -5
 66,317, 0, 0, 2,-30
 66,312, 4, 1, 1, -5
 66,311, 5, 1, 0, -1
 67,326, 0, 0, 3, 15
 67,321, 0, 5, 1, -5
 68,336, 0, 0, 2, 15
 68,331, 3, 2, 1, -5
 68,330, 3, 3, 0, -1
 68,329, 4, 3, 0, -1
 68,328, 4, 4, 0, -1
 68,327, 5, 4, 0, -1
 68,326, 6, 4, 0, -1
 68,325, 6, 5, 0, -1
 68,324, 7, 5, 0, -1
 68,323, 7, 6, 0, -1
 68,322, 8, 6, 0, -1
 68,321, 8, 7, 0, -1
 69,336, 0, 0, 2, 15
 69,331, 4, 1, 1, -5
 69,330, 5, 1, 0, -1
 70,345, 0, 0, 3, 15
 70,340, 3, 2, 1, -5
 70,339, 4, 2, 0, -1
 70,338, 4, 3, 0, -1
 70,337, 5, 3, 0, -1
 70,336, 6, 3, 0, -1
 70,335, 6, 4, 0, -1
 70,334, 6, 5, 0, -1
 70,333, 6, 6, 0, -1
 70,303, 0, 0, 2,-30
 70,298, 4, 1, 1, -5
 70,297, 4, 2, 0, -1
 70,296, 5, 2, 0, -1
 70,295, 6, 2, 0, -1
 70,294, 6, 3, 0, -1
 70,293, 7, 3, 0, -1
 70,292, 8, 3, 0, -1
 70,291, 8, 4, 0, -1
 70,290, 8, 5, 0, -1
 70,289, 9, 5, 0, -1
 70,288, 9, 6, 0, -1
 70,287, 9, 7, 0, -1
 70,286, 9, 8, 0, -1
 71,301, 0, 0, 2, 15
 71,296, 3, 2, 1, -5
 71,295, 4, 2, 0, -1
 71,294, 4, 3, 0, -1
 71,293, 5, 3, 0, -1
 71,292, 5, 4, 0, -1
 71,291, 5, 5, 0, -1
 71,290, 6, 5, 0, -1
 71,289, 6, 6, 0, -1
 71,259, 0, 0, 2,-30
 71,254, 5, 0, 1, -5
 72,269, 0, 0, 3, 15
 72,264, 5, 0, 1, -5
 73,279, 0, 0, 3, 15
 73,274, 2, 3, 1, -5
 73,273, 2, 4, 0, -1
 74,288, 0, 0, 2, 15
 74,283, 5, 0, 1, -5
 75,298, 0, 0, 3, 15
 75,293, 4, 1, 1, -5
 75,292, 4, 2, 0, -1
 75,291, 5, 2, 0, -1
 75,290, 5, 3, 0, -1
 75,289, 5, 4, 0, -1
 75,288, 6, 4, 0, -1
 75,287, 6, 5, 0, -1
 75,286, 6, 6, 0, -1
 75,256, 0, 0, 2,-30
 75,251, 5, 0, 1, -5
 76,266, 0, 0, 3, 15
 76,261, 2, 3, 1, -5
 76,260, 2, 4, 0, -1
 77,275, 0, 0, 2, 15
 77,270, 3, 2, 1, -5
 77,269, 4, 2, 0, -1
 77,268, 5, 2, 0, -1
 77,267, 6, 2, 0, -1
 77,266, 7, 2, 0, -1
 77,236, 0, 0, 3,-30
 77,231, 3, 2, 1, -5
 77,230, 3, 3, 0, -1
 77,229, 4, 3, 0, -1
 77,228, 4, 4, 0, -1
 77,227, 5, 4, 0, -1
 77,226, 5, 5, 0, -1
 77,225, 6, 5, 0, -1
 77,224, 7, 5, 0, -1
 77,223, 8, 5, 0, -1
 77,222, 8, 6, 0, -1
 77,221, 8, 7, 0, -1
 77,191, 0, 0, 2,-30
 77,186, 3, 2, 1, -5
 77,185, 3, 3, 0, -1
 77,184, 4, 3, 0, -1
 77,183, 4, 4, 0, -1
 77,182, 5, 4, 0, -1
 77,181, 5, 5, 0, -1
 77,180, 6, 5, 0, -1
 77,179, 6, 6, 0, -1
 78,194, 0, 0, 2, 15
 78,189, 5, 0, 1, -5
 79,204, 0, 0, 3, 15
 79,199, 3, 2, 1, -5
 79,198, 4, 2, 0, -1
 79,197, 4, 3, 0, -1
 79,196, 4, 4, 0, -1
 79,195, 5, 4, 0, -1
 79,194, 5, 5, 0, -1
 79,193, 5, 6, 0, -1
 80,208, 0, 0, 2, 15
 80,203, 3, 2, 1, -5
 80,202, 4, 2, 0, -1
 80,201, 5, 2, 0, -1
 80,200, 6, 2, 0, -1
 80,199, 7, 2, 0, -1
 81,214, 0, 0, 3, 15
 81,209, 5, 0, 1, -5
 81,179, 0, 0, 3,-30
 81,174, 5, 0, 1, -5
 82,189, 0, 0, 3, 15
 82,184, 3, 2, 1, -5
 82,183, 3, 3, 0, -1
 82,182, 4, 3, 0, -1
 82,181, 5, 3, 0, -1
 82,180, 6, 3, 0, -1
 82,179, 6, 4, 0, -1
 82,178, 7, 4, 0, -1
 82,177, 8, 4, 0, -1
 82,176, 8, 5, 0, -1
 82,175, 9, 5, 0, -1
 82,174, 9, 6, 0, -1
 82,173, 9, 7, 0, -1
 82,172, 9, 8, 0, -1
 83,187, 0, 0, 2, 15
 83,182, 2, 3, 1, -5
 83,181, 2, 4, 0, -1
 83,151, 0, 0, 2,-30
 83,146, 2, 3, 1, -5
 83,145, 2, 4, 0, -1
 84,160, 0, 0, 2, 15
 84,155, 3, 2, 1, -5
 84,154, 4, 2, 0, -1
 84,153, 4, 3, 0, -1
 84,152, 5, 3, 0, -1
 84,151, 6, 3, 0, -1
 84,150, 6, 4, 0, -1
 84,149, 7, 4, 0, -1
 84,148, 7, 5, 0, -1
 84,147, 7, 6, 0, -1
 84,146, 8, 6, 0, -1
 84,145, 9, 6, 0, -1
 84,144,10, 6, 0, -1
 84,143,11, 6, 0, -1
 84,142,12, 6, 0, -1
 84,141,13, 6, 0, -1
 85,156, 0, 0, 3, 15
 85,151, 3, 2, 1, -5
 85,150, 3, 3, 0, -1
 85,149, 3, 4, 0, -1
 86,164, 0, 0, 2, 15
 86,159, 5, 0, 1, -5
 87,174, 0, 0, 3, 15
 87,169, 2, 3, 1, -5
 87,168, 3, 3, 0, -1
 87,167, 4, 3, 0, -1
 87,166, 5, 3, 0, -1
 87,165, 6, 3, 0, -1
 87,164, 6, 4, 0, -1
 87,163, 6, 5, 0, -1
 87,162, 7, 5, 0, -1
 87,161, 8, 5, 0, -1
 87,160, 8, 6, 0, -1
 87,159, 8, 7, 0, -1
 88,174, 0, 0, 2, 15
 88,169, 5, 0, 1, -5
 89,184, 0, 0, 3, 15
 89,179, 3, 2, 1, -5
 89,178, 3, 3, 0, -1
 89,177, 4, 3, 0, -1
 89,176, 5, 3, 0, -1
 89,175, 6, 3, 0, -1
 89,174, 7, 3, 0, -1
 89,173, 8, 3, 0, -1
 89,172, 8, 4, 0, -1
 89,171, 9, 4, 0, -1
 89,170,10, 4, 0, -1
 90,185, 0, 0, 3, 15
 90,180, 3, 2, 1, -5
 90,179, 3, 3, 0, -1
 90,178, 4, 3, 0, -1
 90,177, 4, 4, 0, -1
 90,176, 4, 5, 0, -1
 90,146, 0, 0, 2,-30
 90,141, 5, 0, 1, -5
 91,156, 0, 0, 3, 15
 91,151, 4, 1, 1, -5
 91,150, 4, 2, 0, -1
 91,149, 4, 3, 0, -1
 91,148, 5, 3, 0, -1
 91,147, 6, 3, 0, -1
 91,146, 7, 3, 0, -1
 91,145, 8, 3, 0, -1
 91,144, 9, 3, 0, -1
 92,159, 0, 0, 3, 15
 92,154, 3, 2, 1, -5
 92,153, 4, 2, 0, -1
 92,152, 5, 2, 0, -1
 92,151, 5, 3, 0, -1
 92,150, 6, 3, 0, -1
 92,149, 7, 3, 0, -1
 92,148, 7, 4, 0, -1
 92,147, 8, 4, 0, -1
 92,146, 9, 4, 0, -1
 92,145,10, 4, 0, -1
 93,160, 0, 0, 3, 15
 93,155, 0, 5, 1, -5
 94,170, 0, 0, 2, 15
 94,165, 3, 2, 1, -5
 94,164, 3, 3, 0, -1
 94,163, 4, 3, 0, -1
 94,162, 5, 3, 0, -1
 94,161, 5, 4, 0, -1
 94,160, 6, 4, 0, -1
 94,159, 6, 5, 0, -1
 94,158, 6, 6, 0, -1
 94,128, 0, 0, 2,-30
 94,123, 4, 1, 1, -5
 94,122, 5, 1, 0, -1
 95,137, 0, 0, 3, 15
 95,132, 2, 3, 1, -5
 95,131, 2, 4, 0, -1
 96,146, 0, 0, 2, 15
 96,141, 5, 0, 1, -5
 97,156, 0, 0, 3, 15
 97,151, 3, 2, 1, -5
 97,150, 4, 2, 0, -1
 97,149, 4, 3, 0, -1
 97,148, 5, 3, 0, -1
 97,147, 6, 3, 0, -1
 97,146, 7, 3, 0, -1
 97,145, 7, 4, 0, -1
 97,144, 8, 4, 0, -1
 97,143, 9, 4, 0, -1
 97,142,10, 4, 0, -1
 97,112, 0, 0, 3,-30
 97,107, 5, 0, 1, -5
 98,122, 0, 0, 3, 15
 98,117, 4, 1, 1, -5
 98,116, 4, 2, 0, -1
 98,115, 4, 3, 0, -1
 98,114, 5, 3, 0, -1
 98,113, 6, 3, 0, -1
 98,112, 6, 4, 0, -1
 98,111, 6, 5, 0, -1
 98,110, 6, 6, 0, -1
 99,125, 0, 0, 2, 15
 99,120, 2, 3, 1, -5
 99,119, 3, 3, 0, -1
 99,118, 4, 3, 0, -1
 99,117, 5, 3, 0, -1
 99,116, 6, 3, 0, -1
 99,115, 7, 3, 0, -1
 99,114, 8, 3, 0, -1
 99,113, 8, 4, 0, -1
 99,112, 8, 5, 0, -1
 99,111, 9, 5, 0, -1
 99,110,10, 5, 0, -1
 99,109,10, 6, 0, -1
 99,108,11, 6, 0, -1
 99,107,12, 6, 0, -1
 99,106,12, 7, 0, -1
 99,105,12, 8, 0, -1
 99,104,12, 9, 0, -1
 99,103,13, 9, 0, -1
 99,102,13,10, 0, -1
 99,101,14,10, 0, -1
 99,100,15,10, 0, -1
 99, 99,16,10, 0, -1
 99, 98,17,10, 0, -1
 99, 97,17,11, 0, -1
 99, 96,18,11, 0, -1
 99, 95,19,11, 0, -1
 99, 94,19,12, 0, -1
 99, 93,20,12, 0, -1
 99, 92,21,12, 0, -1
 99, 91,22,12, 0, -1
 99, 90,23,12, 0, -1
 99, 60, 0, 0, 3,-30
 99, 55, 3, 2, 1, -5
 99, 54, 3, 3, 0, -1
 99, 53, 4, 3, 0, -1
 99, 52, 4, 4, 0, -1
 99, 51, 5, 4, 0, -1
 99, 50, 6, 4, 0, -1
 99, 49, 7, 4, 0, -1
 99, 48, 8, 4, 0, -1
 99, 47, 8, 5, 0, -1
 99, 46, 9, 5, 0, -1
 99, 45,10, 5, 0, -1
 99, 44,11, 5, 0, -1
 99, 43,12, 5, 0, -1
 99, 13, 0, 0, 3,-30
 99, 12, 1, 0, 0, -1
 99, 11, 1, 1, 0, -1
 99, 10, 2, 1, 0, -1
 99,  9, 2, 2, 0, -1
 99,  8, 3, 2, 0, -1
 99,  7, 4, 2, 0, -1
 99,  6, 4, 3, 0, -1
 99,  5, 5, 3, 0, -1
 99,  4, 5, 4, 0, -1
 99,  3, 6, 4, 0, -1
 99,  2, 6, 5, 0, -1
 99,  1, 6, 6, 0, -1
100, 16, 0, 0, 2, 15
100, 15, 1, 0, 0, -1
100, 14, 2, 0, 0, -1
100, 13, 3, 0, 0, -1
100, 12, 3, 1, 0, -1
100, 11, 3, 2, 0, -1
100, 10, 3, 3, 0, -1
100,  9, 4, 3, 0, -1
100,  8, 4, 4, 0, -1
100,  7, 5, 4, 0, -1
100,  6, 6, 4, 0, -1
100,  5, 6, 5, 0, -1
100,  4, 7, 5, 0, -1
100,  3, 8, 5, 0, -1
100,  2, 9, 5, 0, -1
100,  1,10, 5, 0, -1
100,  0,11, 5, 0, -1
101, 15, 0, 0, 3, 15
101, 14, 1, 0, 0, -1
101, 13, 1, 1, 0, -1
101, 12, 2, 1, 0, -1
101, 11, 3, 1, 0, -1
101, 10, 3, 2, 0, -1
101,  9, 4, 2, 0, -1
101,  8, 4, 3, 0, -1
101,  7, 4, 4, 0, -1
101,  6, 5, 4, 0, -1
101,  5, 6, 4, 0, -1
101,  4, 6, 5, 0, -1
101,  3, 6, 6, 0, -1
102, 18, 0, 0, 2, 15
102, 17, 1, 0, 0, -1
102, 16, 2, 0, 0, -1
102, 15, 2, 1, 0, -1
102, 14, 2, 2, 0, -1
102, 13, 3, 2, 0, -1
102, 12, 3, 3, 0, -1
102, 11, 4, 3, 0, -1
102, 10, 5, 3, 0, -1
102,  9, 6, 3, 0, -1
102,  8, 6, 4, 0, -1
102,  7, 6, 5, 0, -1
102,  6, 7, 5, 0, -1
102,  5, 7, 6, 0, -1
102,  4, 7, 7, 0, -1
103, 19, 0, 0, 2, 15
103, 18, 0, 1, 0, -1
103, 17, 0, 2, 0, -1
104, 32, 0, 0, 2, 15
104, 31, 0, 1, 0, -1
104, 30, 0, 2, 0, -1
104,  0, 0, 0, 2,-30
105, 15, 0, 0, 2, 15
105, 14, 1, 0, 0, -1
105, 13, 2, 0, 0, -1
105, 12, 3, 0, 0, -1
105, 11, 3, 1, 0, -1
105, 10, 3, 2, 0, -1
105,  9, 3, 3, 0, -1
105,  8, 4, 3, 0, -1
105,  7, 4, 4, 0, -1
105,  6, 5, 4, 0, -1
105,  5, 5, 5, 0, -1
105,  4, 5, 6, 0, -1
106, 19, 0, 0, 2, 15
106, 18, 1, 0, 0, -1
106, 17, 1, 1, 0, -1
106, 16, 2, 1, 0, -1
106, 15, 3, 1, 0, -1
106, 14, 4, 1, 0, -1
106, 13, 5, 1, 0, -1
107, 28, 0, 0, 3, 15
107, 27, 1, 0, 0, -1
107, 26, 1, 1, 0, -1
107, 25, 2, 1, 0, -1
107, 24, 2, 2, 0, -1
107, 23, 3, 2, 0, -1
107, 22, 4, 2, 0, -1
107, 21, 5, 2, 0, -1
107, 20, 6, 2, 0, -1
107, 19, 7, 2, 0, -1
107,-11, 0, 0, 3,-30
  0, 95, 2, 3, 1, -5
  0, 94, 2, 4, 0, -1
  1,109, 0, 0, 2, 15
  1,104, 2, 3, 1, -5
  1,103, 3, 3, 0, -1
  1,102, 4, 3, 0, -1
  1,101, 4, 4, 0, -1
  1,100, 5, 4, 0, -1
  1, 99, 6, 4, 0, -1
  1, 98, 7, 4, 0, -1
  1, 97, 8, 4, 0, -1
  1, 96, 8, 5, 0, -1
  1, 95, 9, 5, 0, -1
  1, 94,10, 5, 0, -1
  1, 93,11, 5, 0, -1
  1, 92,11, 6, 0, -1
  1, 91,12, 6, 0, -1
  1, 90,13, 6, 0, -1
  2,105, 0, 0, 3, 15
  2,100, 2, 3, 1, -5
  2, 99, 2, 4, 0, -1
  3,114, 0, 0, 2, 15
  3,109, 4, 1, 1, -5
  3,108, 5, 1, 0, -1
  4,123, 0, 0, 3, 15
  4,118, 3, 2, 1, -5
  4,117, 3, 3, 0, -1
  4,116, 4, 3, 0, -1
  4,115, 5, 3, 0, -1
  4,114, 5, 4, 0, -1
  4,113, 6, 4, 0, -1
  4,112, 6, 5, 0, -1
  4,111, 6, 6, 0, -1
  5,126, 0, 0, 2, 15
  5,121, 3, 2, 1, -5
  5,120, 4, 2, 0, -1
  5,119, 5, 2, 0, -1
  5,118, 6, 2, 0, -1
  5,117, 7, 2, 0, -1
  6,132, 0, 0, 3, 15
  6,127, 5, 0, 1, -5
  7,142, 0, 0, 3, 15
  7,137, 3, 2, 1, -5
  7,136, 3, 3, 0, -1
  7,135, 4, 3, 0, -1
  7,134, 4, 4, 0, -1
  7,133, 5, 4, 0, -1
  7,132, 6, 4, 0, -1
  7,131, 7, 4, 0, -1
  7,130, 8, 4, 0, -1
  7,129, 9, 4, 0, -1
  7,128,10, 4, 0, -1
  7, 98, 0, 0, 3,-30
  7, 93, 4, 1, 1, -5
  7, 92, 5, 1, 0, -1
  7, 62, 0, 0, 3,-30
  7, 57, 5, 0, 1, -5
  8, 72, 0, 0, 3, 15
  8, 67, 2, 3, 1, -5
  8, 66, 3, 3, 0, -1
  8, 65, 3, 4, 0, -1
  8, 35, 0, 0, 2,-30
  8, 34, 0, 1, 0, -1
  8, 33, 0, 2, 0, -1
  8,  3, 0, 0, 2,-30
  8,  2, 0, 1, 0, -1
  8,  1, 1, 1, 0, -1
  8,  0, 1, 2, 0, -1
  9, 15, 0, 0, 2, 15
  9, 14, 0, 1, 0, -1
  9, 13, 1, 1, 0, -1
  9, 12, 1, 2, 0, -1
  9, 11, 2, 2, 0, -1
  9, 10, 3, 2, 0, -1
  9,  9, 4, 2, 0, -1
  9,  8, 4, 3, 0, -1
  9,  7, 4, 4, 0, -1
  9,  6, 5, 4, 0, -1
  9,  5, 6, 4, 0, -1
  9,  4, 6, 5, 0, -1
  9,  3, 6, 6, 0, -1
 10, 18, 0, 0, 2, 15
 10, 17, 0, 1, 0, -1
 10, 16, 0, 2, 0, -1
 11, 31, 0, 0, 2, 15
 11, 30, 1, 0, 0, -1
 11, 29, 2, 0, 0, -1
 11, 28, 2, 1, 0, -1
 11, 27, 2, 2, 0, -1
 11, 26, 3, 2, 0, -1
 11, 25, 4, 2, 0, -1
 11, 24, 4, 3, 0, -1
 11, 23, 4, 4, 0, -1
 11, 22, 4, 5, 0, -1
 12, 37, 0, 0, 2, 15
 12, 36, 1, 0, 0, -1
 12, 35, 1, 1, 0, -1
 12, 34, 1, 2, 0, -1
 12, 33, 1, 3, 0, -1
 13, 48, 0, 0, 2, 15
 13, 47, 1, 0, 0, -1
 13, 46, 2, 0, 0, -1
 13, 45, 2, 1, 0, -1
 13, 44, 3, 1, 0, -1
 13, 43, 4, 1, 0, -1
 13, 42, 4, 2, 0, -1
 13, 41, 4, 3, 0, -1
 13, 40, 5, 3, 0, -1
 13, 39, 5, 4, 0, -1
 13, 38, 5, 5, 0, -1
 13, 37, 6, 5, 0, -1
 13, 36, 6, 6, 0, -1
 14, 51, 0, 0, 2, 15
 14, 46, 2, 3, 1, -5
 14, 45, 3, 3, 0, -1
 14, 44, 3, 4, 0, -1
 14, 14, 0, 0, 2,-30
 14, 13, 1, 0, 0, -1
 14, 12, 2, 0, 0, -1
 14, 11, 2, 1, 0, -1
 14, 10, 2, 2, 0, -1
 14,  9, 2, 3, 0, -1
 14,  8, 2, 4, 0, -1
 14,-22, 0, 0, 2,-30
  0, 95, 5, 0, 1, -5
  1,110, 0, 0, 3, 15
  1,105, 1, 4, 1, -5
  2,120, 0, 0, 2, 15
  2,115, 2, 3, 1, -5
  2,114, 3, 3, 0, -1
  2,113, 3, 4, 0, -1
  2, 83, 0, 0, 2,-30
  2, 78, 3, 2, 1, -5
  2, 77, 4, 2, 0, -1
  2, 76, 5, 2, 0, -1
  2, 75, 6, 2, 0, -1
  2, 74, 7, 2, 0, -1
  2, 44, 0, 0, 3,-30
  2, 43, 0, 1, 0, -1
  2, 42, 0, 2, 0, -1
  3, 57, 0, 0, 2, 15
  3, 52, 5, 0, 1, -5
  3, 22, 0, 0, 3,-30
  3, 21, 1, 0, 0, -1
  3, 20, 2, 0, 0, -1
  3, 19, 3, 0, 0, -1
  3, 18, 4, 0, 0, -1
  3,-12, 0, 0, 3,-30
  0, 95, 4, 1, 1, -5
  0, 94, 5, 1, 0, -1
  0, 64, 0, 0, 3,-30
  0, 59, 1, 4, 1, -5
  1, 74, 0, 0, 2, 15
  1, 69, 0, 5, 1, -5
  2, 84, 0, 0, 2, 15
  2, 79, 5, 0, 1, -5
  3, 94, 0, 0, 3, 15
  3, 89, 4, 1, 1, -5
  3, 88, 5, 1, 0, -1
  4,103, 0, 0, 3, 15
  4, 98, 2, 3, 1, -5
  4, 97, 2, 4, 0, -1
  4, 67, 0, 0, 2,-30
  4, 62, 4, 1, 1, -5
  4, 61, 4, 2, 0, -1
  4, 60, 5, 2, 0, -1
  4, 59, 6, 2, 0, -1
  4, 58, 7, 2, 0, -1
  4, 28, 0, 0, 3,-30
  4, 27, 1, 0, 0, -1
  4, 26, 1, 1, 0, -1
  4, 25, 2, 1, 0, -1
  4, 24, 2, 2, 0, -1
  4, 23, 3, 2, 0, -1
  4, 22, 4, 2, 0, -1
  4, 21, 5, 2, 0, -1
  4, 20, 5, 3, 0, -1
  4, 19, 6, 3, 0, -1
  4, 18, 7, 3, 0, -1
  4, 17, 8, 3, 0, -1
  4, 16, 9, 3, 0, -1
  5, 31, 0, 0, 3, 15
  5, 30, 1, 0, 0, -1
  5, 29, 2, 0, 0, -1
  5, 28, 3, 0, 0, -1
  5, 27, 3, 1, 0, -1
  5, 26, 3, 2, 0, -1
  5, 25, 3, 3, 0, -1
  5, 24, 4, 3, 0, -1
  5, 23, 5, 3, 0, -1
  5, 22, 6, 3, 0, -1
  5, 21, 6, 4, 0, -1
  5, 20, 7, 4, 0, -1
  5, 19, 8, 4, 0, -1
  5, 18, 8, 5, 0, -1
  5, 17, 8, 6, 0, -1
  5, 16, 8, 7, 0, -1
  6, 31, 0, 0, 2, 15
  6, 30, 0, 1, 0, -1
  6, 29, 0, 2, 0, -1
  6, -1, 0, 0, 2,-30
  0, 95, 2, 3, 1, -5
  0, 94, 2, 4, 0, -1
  1,109, 0, 0, 2, 15
  1,104, 3, 2, 1, -5
  1,103, 4, 2, 0, -1
  1,102, 5, 2, 0, -1
  1,101, 5, 3, 0, -1
  1,100, 6, 3, 0, -1
  1, 99, 7, 3, 0, -1
  1, 98, 7, 4, 0, -1
  1, 97, 8, 4, 0, -1
  1, 96, 8, 5, 0, -1
  1, 95, 9, 5, 0, -1
  1, 94,10, 5, 0, -1
  1, 93,11, 5, 0, -1
  1, 92,11, 6, 0, -1
  1, 91,12, 6, 0, -1
  1, 90,12, 7, 0, -1
  1, 89,13, 7, 0, -1
  1, 88,13, 8, 0, -1
  1, 87,14, 8, 0, -1
  1, 86,15, 8, 0, -1
  1, 85,16, 8, 0, -1
  1, 84,16, 9, 0, -1
  1, 83,16,10, 0, -1
  1, 82,17,10, 0, -1
  1, 81,18,10, 0, -1
  1, 80,19,10, 0, -1
  1, 79,19,11, 0, -1
  1, 78,20,11, 0, -1
  1, 77,20,12, 0, -1
  1, 76,21,12, 0, -1
  1, 75,21,13, 0, -1
  1, 74,22,13, 0, -1
  1, 73,22,14, 0, -1
  1, 72,23,14, 0, -1
  1, 71,23,15, 0, -1
  1, 70,23,16, 0, -1
  1, 69,24,16, 0, -1
  1, 68,24,17, 0, -1
  2, 83, 0, 0, 2, 15
  2, 78, 5, 0, 1, -5
  3, 93, 0, 0, 3, 15
  3, 88, 3, 2, 1, -5
  3, 87, 4, 2, 0, -1
  3, 86, 4, 3, 0, -1
  3, 85, 5, 3, 0, -1
  3, 84, 6, 3, 0, -1
  3, 83, 7, 3, 0, -1
  3, 82, 8, 3, 0, -1
  3, 81, 8, 4, 0, -1
  3, 80, 8, 5, 0, -1
  3, 79, 9, 5, 0, -1
  3, 78, 9, 6, 0, -1
  3, 77, 9, 7, 0, -1
  3, 76,10, 7, 0, -1
  3, 75,10, 8, 0, -1
  3, 74,11, 8, 0, -1
  3, 73,12, 8, 0, -1
  3, 72,12, 9, 0, -1
  3, 71,12,10, 0, -1
  3, 41, 0, 0, 2,-30
  3, 40, 1, 0, 0, -1
  3, 39, 2, 0, 0, -1
  3, 38, 3, 0, 0, -1
  3, 37, 4, 0, 0, -1
  4, 52, 0, 0, 3, 15
  4, 47, 1, 4, 1, -5
  5, 62, 0, 0, 2, 15
  5, 57, 5, 0, 1, -5
  6, 72, 0, 0, 3, 15
  6, 67, 3, 2, 1, -5
  6, 66, 4, 2, 0, -1
  6, 65, 5, 2, 0, -1
  6, 64, 5, 3, 0, -1
  6, 63, 6, 3, 0, -1
  6, 62, 6, 4, 0, -1
  6, 61, 6, 5, 0, -1
  6, 60, 7, 5, 0, -1
  6, 59, 7, 6, 0, -1
  6, 58, 8, 6, 0, -1
  6, 57, 8, 7, 0, -1
  7, 72, 0, 0, 2, 15
  7, 67, 5, 0, 1, -5
  8, 82, 0, 0, 3, 15
  8, 77, 4, 1, 1, -5
  8, 76, 5, 1, 0, -1
  9, 91, 0, 0, 3, 15
  9, 86, 3, 2, 1, -5
  9, 85, 3, 3, 0, -1
  9, 84, 3, 4, 0, -1
 10, 99, 0, 0, 2, 15
 10, 94, 4, 1, 1, -5
 10, 93, 5, 1, 0, -1
 11,108, 0, 0, 3, 15
 11,103, 4, 1, 1, -5
 11,102, 5, 1, 0, -1
 11, 72, 0, 0, 3,-30
 11, 67, 2, 3, 1, -5
 11, 66, 3, 3, 0, -1
 11, 65, 4, 3, 0, -1
 11, 64, 5, 3, 0, -1
 11, 63, 6, 3, 0, -1
 11, 62, 7, 3, 0, -1
 11, 61, 7, 4, 0, -1
 11, 60, 8, 4, 0, -1
 11, 59, 8, 5, 0, -1
 11, 58, 9, 5, 0, -1
 11, 57,10, 5, 0, -1
 11, 56,10, 6, 0, -1
 11, 55,10, 7, 0, -1
 11, 54,11, 7, 0, -1
 11, 53,11, 8, 0, -1
 11, 52,12, 8, 0, -1
 11, 51,13, 8, 0, -1
 11, 50,13, 9, 0, -1
 11, 49,14, 9, 0, -1
 11, 48,14,10, 0, -1
 11, 47,15,10, 0, -1
 11, 46,16,10, 0, -1
 11, 45,16,11, 0, -1
 11, 44,16,12, 0, -1
 11, 14, 0, 0, 2,-30
 11, 13, 1, 0, 0, -1
 11, 12, 1, 1, 0, -1
 11, 11, 2, 1, 0, -1
 11, 10, 2, 2, 0, -1
 11,  9, 3, 2, 0, -1
 11,  8, 4, 2, 0, -1
 11,  7, 5, 2, 0, -1
 11,  6, 6, 2, 0, -1
